pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.UkrCall;4;3;1;4;8;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Zero50plus;9;3;1;6;30;32;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Freeconet;6;3;1;3;11;15;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Sine$3;2;1;1;1;4;1;1;1
com.csipsimple.models;com.csipsimple.models.CallerInfo$CallerInfoLruCache;2;1;1;2;3;1;1;1
com.csipsimple.utils.keyguard;com.csipsimple.utils.keyguard.Keyguard3;4;2;1;5;9;0;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Sine$1;2;1;1;1;4;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.ZoonTelecom;6;3;1;3;14;15;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Sine$2;2;1;1;1;4;1;1;1
com.csipsimple.service;com.csipsimple.service.Downloader$Progress;2;1;1;0;3;1;0;1
com.csipsimple.utils.keyguard;com.csipsimple.utils.keyguard.Keyguard5;4;2;1;3;7;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.NetGSM;7;3;1;5;18;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Zeng;5;3;1;4;9;10;1;2
com.csipsimple.service;com.csipsimple.service.SipService$SyncRestartRunnable;2;3;1;3;3;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AccountBalanceHelper;7;2;1;5;10;21;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Telemega;7;3;1;3;8;21;1;5
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountEditFragment;2;1;1;0;3;1;0;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AccountBalanceHelper$1;2;2;1;11;18;0;1;1
com.csipsimple.utils;com.csipsimple.utils.RewriterPlugin$OnRewriteReceiver;3;2;1;5;14;0;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.ZengCn;8;3;1;5;15;28;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CommPeak;8;3;1;4;9;28;1;6
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Linear;2;1;1;2;4;1;1;0
com.csipsimple.service;com.csipsimple.service.MediaManager;33;1;1;29;132;124;1;24
com.csipsimple.api;com.csipsimple.api.MediaState$1;5;1;1;3;5;10;1;4
com.csipsimple.utils;com.csipsimple.utils.AccountListUtils$AccountStatusDisplay;1;1;1;0;2;0;0;1
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DialerLayout;7;4;1;4;8;21;1;5
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.ScreenLocker$ShowHideHandler;2;2;1;3;3;1;1;1
com.csipsimple.ui;com.csipsimple.ui.PickupSipUri;4;5;1;6;5;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MyDivert;4;3;1;2;6;6;1;2
com.csipsimple.service;com.csipsimple.service.SipService$SipServiceExecutor;4;2;1;3;5;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.LiberTalk;8;3;1;3;9;28;1;6
com.csipsimple.ui.incall;com.csipsimple.ui.incall.AccelerometerListener$1;3;1;1;4;5;1;1;2
com.csipsimple.widgets;com.csipsimple.widgets.DragnDropListView$DragListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.DellVoice;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OnSip;6;3;1;3;7;15;1;5
com.csipsimple.widgets;com.csipsimple.widgets.MarqueeTextView;4;3;1;4;7;6;1;3
com.csipsimple.pjsip.reghandler;com.csipsimple.pjsip.reghandler.RegHandlerCallback;4;1;1;4;5;6;1;4
com.csipsimple.service;com.csipsimple.service.PresenceManager$1;2;2;1;4;11;0;1;0
com.csipsimple.service;com.csipsimple.service.PresenceManager$2;2;2;1;4;11;0;1;0
com.csipsimple.api;com.csipsimple.api.SipCallSession$1;5;1;1;3;5;10;1;4
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.ScreenLocker$LockTimerTask;2;2;1;1;3;1;1;1
com.csipsimple.utils.video;com.csipsimple.utils.video.VideoUtilsWrapper$VideoCaptureCapability;4;1;1;2;14;0;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallCard$LoadCallerInfoMessage;1;1;1;2;2;0;1;0
com.csipsimple.service;com.csipsimple.service.DeviceStateReceiver;2;2;1;16;28;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Svanto;3;3;1;1;4;3;1;1
com.csipsimple.backup;com.csipsimple.backup.SipBackupAgent;3;5;1;8;13;3;1;3
com.csipsimple.pjsip.earlylock;com.csipsimple.pjsip.earlylock.EarlyLockModule$WorkLocker;2;2;1;2;3;1;1;1
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallDetailHistoryAdapter;9;2;1;6;10;36;1;7
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogListFragment;17;2;1;14;18;136;1;11
com.csipsimple.ui.help;com.csipsimple.ui.help.Faq$FaqWebViewClient;2;2;1;4;3;1;1;2
com.csipsimple.backup;com.csipsimple.backup.Columns;12;1;1;6;56;54;1;5
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallCard$ContactLoadedHandler;2;2;1;2;3;1;1;1
com.csipsimple.api;com.csipsimple.api.ISipService$Stub$Proxy;51;1;1;9;68;0;1;50
com.csipsimple.backup;com.csipsimple.backup.Columns$Type;4;2;1;0;7;4;0;2
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningUtils$WarningBlockView;8;4;1;6;9;28;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AdipTel;5;3;1;4;11;10;1;3
com.csipsimple.utils.backup;com.csipsimple.utils.backup.BackupWrapper;4;1;1;4;8;6;1;2
com.csipsimple.utils;com.csipsimple.utils.Log;14;1;1;1;25;0;1;12
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.GatherCall;14;3;1;8;15;91;1;9
com.csipsimple.backup;com.csipsimple.backup.SipSharedPreferencesHelper;7;1;1;10;48;11;1;4
com.csipsimple.service.receiver;com.csipsimple.service.receiver.DynamicReceiver4$2;3;2;1;5;12;0;1;1
com.csipsimple.service;com.csipsimple.service.SipService$ToCall;5;1;1;0;6;10;0;5
com.csipsimple.service.receiver;com.csipsimple.service.receiver.DynamicReceiver4$1;2;2;1;5;5;0;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quint$3;2;1;1;1;3;1;1;1
com.csipsimple.utils;com.csipsimple.utils.TimerWrapper$TimerJob;2;1;1;1;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipCel;10;3;1;7;33;41;1;7
com.csipsimple.ui.help;com.csipsimple.ui.help.Legal;4;1;1;5;5;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.FastVoip;4;3;1;2;7;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AbaGlobal;8;3;1;3;9;28;1;6
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quint$1;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quint$2;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Beeztel;7;3;1;5;16;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.WorldDialPoint;7;3;1;5;15;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SuperCel;6;3;1;3;7;15;1;4
com.csipsimple.utils;com.csipsimple.utils.PreferencesWrapper;41;1;1;20;122;472;1;33
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallControls;11;4;1;8;12;55;1;9
com.csipsimple.utils.clipboard;com.csipsimple.utils.clipboard.Clipboard11;3;2;1;4;7;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ingetel;14;3;1;8;15;91;1;9
com.csipsimple.db;com.csipsimple.db.DBAdapter$DatabaseHelper;3;2;1;7;13;3;1;2
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.FavAdapter$ConfigureObj;1;1;1;1;2;0;1;0
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Sine;2;1;1;4;6;1;1;0
com.csipsimple.utils.video;com.csipsimple.utils.video.VideoUtilsWrapper$VideoCaptureDeviceInfo;1;1;1;2;3;0;1;1
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.FavListFragment;8;2;1;7;9;28;1;7
com.csipsimple.ui.incall;com.csipsimple.ui.incall.CallProximityManager;12;1;1;17;52;8;1;9
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton$AccountStatusContentObserver;2;2;1;3;3;1;1;2
com.csipsimple.widgets;com.csipsimple.widgets.EditSipUri;14;4;1;16;15;91;1;11
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Skytel;7;3;1;5;14;21;1;5
com.csipsimple.utils;com.csipsimple.utils.TimerWrapper$SipTimersExecutor;4;2;1;3;5;6;1;2
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationWebviewHelper8$CustomWebViewClient;6;2;1;5;9;3;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Aaisp;9;3;1;3;10;36;1;7
com.csipsimple.api;com.csipsimple.api.SipCallSession$MediaState;1;1;1;0;2;0;0;0
com.csipsimple.service;com.csipsimple.service.SipService;49;4;1;30;50;1176;1;34
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogAdapter$CallRowInfos;1;1;1;1;2;0;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.TeleNative;5;3;1;2;6;10;1;3
com.csipsimple.widgets.contactbadge;com.csipsimple.widgets.contactbadge.QuickContactBadge;8;4;1;17;41;10;1;7
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationWebview$OnAccountCreationDoneListener;4;1;1;0;5;6;0;3
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.AudioTester$MonitorThread$UpdateConfLevelRunnable;2;1;1;1;3;1;1;1
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.Codecs;2;1;1;2;3;1;1;1
com.csipsimple.utils;com.csipsimple.utils.Theme;17;1;1;9;18;136;1;16
com.csipsimple.ui.messages;com.csipsimple.ui.messages.MessageFragment;23;1;1;24;24;253;1;19
com.csipsimple.widgets;com.csipsimple.widgets.AccountWidgetProvider;7;3;1;7;8;21;1;5
com.csipsimple.widgets;com.csipsimple.widgets.DragnDropListView$RemoveListener;2;1;1;0;3;1;0;1
com.csipsimple.widgets;com.csipsimple.widgets.FitTextView;11;3;1;6;27;33;1;6
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallMediaControl$LockTimerTask;2;2;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.DeltaThree;9;3;1;3;10;36;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Fritzbox;6;4;1;2;7;15;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.NetfoneCa;6;4;1;2;7;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ekiga;6;3;1;3;7;15;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Vanbergsystems;6;3;1;3;11;15;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallInfoGrid$CallDataObserver;4;2;1;2;6;0;1;2
com.csipsimple.ui;com.csipsimple.ui.SipHome$ViewPagerVisibilityListener;2;1;1;0;3;1;0;1
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallMediaControl$MonitorThread;3;2;1;1;4;3;1;2
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallInfoGrid$1;2;1;1;1;4;0;1;1
com.csipsimple.utils;com.csipsimple.utils.ContactsAsyncHelper;10;2;1;9;11;45;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.GTel;7;3;1;3;8;21;1;5
com.csipsimple.utils;com.csipsimple.utils.CallHandlerPlugin$OnLoadListener;1;1;1;1;1;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MegaVoip;5;3;1;2;9;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Gradwell;5;3;1;4;10;10;1;3
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton$OnAccountChangeListener;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall;com.csipsimple.ui.incall.DtmfDialogFragment;5;1;1;7;6;10;1;5
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.CodecsFragment;10;1;1;11;11;45;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Babytel;9;3;1;3;10;36;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SimpleImplementation;14;2;1;4;15;91;1;10
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Vono;4;3;1;2;7;6;1;2
com.csipsimple.api;com.csipsimple.api.MediaState;7;1;1;4;13;9;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.TeNet;5;3;1;4;10;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.FerareDialer;7;3;1;3;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Globtelecom;3;3;1;1;4;3;1;1
com.csipsimple.ui.messages;com.csipsimple.ui.messages.MessageAdapter$MessageListItemViews;1;1;1;4;2;0;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.NetGSMSantral;6;3;1;3;10;15;1;4
com.csipsimple.utils;com.csipsimple.utils.CollectLogs$LogResult;1;1;1;0;2;0;0;1
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationWebview$HideWebviewRunnable;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Advanced;11;2;1;4;12;55;1;8
com.csipsimple.pjsip.player;com.csipsimple.pjsip.player.IPlayerHandler;2;1;1;1;2;1;1;2
com.csipsimple.widgets.contactbadge;com.csipsimple.widgets.contactbadge.ContactBadge5;3;2;1;8;6;0;1;3
com.csipsimple.widgets.contactbadge;com.csipsimple.widgets.contactbadge.ContactBadge3;3;2;1;7;5;1;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Modulus;4;3;1;2;6;6;1;2
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton$PluginButtonManager;2;1;1;2;3;1;1;1
com.csipsimple.widgets;com.csipsimple.widgets.DontPressWithParentImageView;2;3;1;5;6;1;1;2
com.csipsimple.ui.help;com.csipsimple.ui.help.Help;9;1;1;10;10;36;1;8
com.csipsimple.ui.help;com.csipsimple.ui.help.Help$HelpArrayAdapter;3;3;1;6;4;3;1;2
com.csipsimple.utils;com.csipsimple.utils.Base64;33;1;1;4;96;512;1;22
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Mobex$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.PlanetPhone;6;3;1;3;7;15;1;4
com.csipsimple.utils;com.csipsimple.utils.DialingFeedback$ThreadedTonePlay;2;2;1;3;10;0;1;1
com.csipsimple.ui.filters;com.csipsimple.ui.filters.EditFilter;11;5;1;11;12;55;1;6
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.GroupingListAdapter$PositionMetadata;1;1;1;0;2;0;0;0
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothUtils8;11;2;1;11;38;17;1;8
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsChooserListFragment$OnAccountClickListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.IpTel;5;3;1;2;7;10;1;2
com.csipsimple.api;com.csipsimple.api.ISipConfiguration$Stub;4;2;1;7;23;6;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Tweener$1;3;2;1;3;5;3;1;2
com.csipsimple.ui.prefs.cupcake;com.csipsimple.ui.prefs.cupcake.MainPrefs$PrefGroupAdapter;2;3;1;5;3;1;1;2
com.csipsimple.utils;com.csipsimple.utils.Ringer$RingWorkerHandler;6;2;1;8;22;0;1;6
com.csipsimple.utils;com.csipsimple.utils.Base64$OutputStream;8;3;1;1;17;0;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Blueface;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Telphin;5;3;1;4;11;10;1;3
com.csipsimple.widgets;com.csipsimple.widgets.DragnDropListView$DropListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sigapy;6;3;1;6;22;9;1;4
com.csipsimple.db;com.csipsimple.db.DBProvider;14;2;1;6;15;91;1;7
com.csipsimple.wizards;com.csipsimple.wizards.WizardUtils$WizardPrioComparator;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Basic;9;2;1;3;10;36;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AbaTel;8;3;1;3;9;28;1;6
com.csipsimple.utils.video;com.csipsimple.utils.video.VideoUtilsWrapper;3;1;1;4;7;3;1;2
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothWrapper;10;1;1;6;15;45;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipTiger;6;3;1;3;12;15;1;4
com.csipsimple.wizards;com.csipsimple.wizards.BasePrefsWizard;22;2;1;9;23;231;1;9
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ip2Mobile;6;3;1;5;13;15;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Balses;5;3;1;2;6;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Freephonie;7;3;1;3;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Orbtalk;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.ITTelenet;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Keyyo;9;3;1;3;10;36;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipTel;14;3;1;8;15;91;1;9
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Voipdoup;3;3;1;1;4;3;1;1
com.csipsimple.plugins.telephony;com.csipsimple.plugins.telephony.CallHandler;2;2;1;4;3;1;1;2
com.csipsimple.ui.incall.locker.slidingtab;com.csipsimple.ui.incall.locker.slidingtab.SlidingTab$Slider;11;1;1;4;12;55;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Flowroute;7;3;1;2;8;21;1;5
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.PresenceStatusSpinner;8;6;1;12;9;28;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.IOnCallActionTrigger;2;1;1;1;2;1;1;2
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallTypeIconsView;9;2;1;6;10;36;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Spirit;8;3;1;3;9;28;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VPhone;3;3;1;1;4;3;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.ClickPhone;6;3;1;5;15;15;1;4
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.PresenceStatusSpinner$PresencesAdapter;4;3;1;6;5;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Vitelity;7;3;1;3;8;21;1;5
com.csipsimple.service;com.csipsimple.service.SipService$RestartRunnable;2;2;1;3;3;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BroadVoice;6;3;1;3;7;15;1;3
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsChooserListFragment$AccountsChooserAdapter;3;1;1;5;4;3;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Telsome;5;3;1;2;6;10;1;2
com.csipsimple.api;com.csipsimple.api.SipUri;11;1;1;4;30;47;1;9
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Zadarma;13;3;1;10;14;78;1;9
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.TargetDrawable;28;1;1;4;51;166;1;26
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningNoStun;7;5;1;4;8;21;1;4
com.csipsimple.utils;com.csipsimple.utils.ExtraPlugins;5;1;1;12;28;0;1;4
com.csipsimple.utils;com.csipsimple.utils.CallLogHelper;3;1;1;11;31;3;1;3
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.TargetDrawable$DrawableWithAlpha;6;2;1;3;11;0;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ovh;7;3;1;3;8;21;1;5
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.AudioTester;6;5;1;9;7;15;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Mobile4U;6;3;1;2;7;15;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Smarto;6;3;1;3;11;15;1;4
com.csipsimple.api;com.csipsimple.api.SipProfile;25;1;1;17;71;134;1;18
com.csipsimple.api;com.csipsimple.api.SipUri$ParsedSipUriInfos;1;1;1;0;2;0;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.InterTelecomGr;4;3;1;2;7;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipBel;7;3;1;5;15;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.NeofonTpPl;5;3;1;3;6;10;1;3
com.csipsimple.utils;com.csipsimple.utils.CallHandlerPlugin$1;2;2;1;6;7;0;1;1
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.GroupingListAdapter;24;2;1;13;54;154;1;13
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothUtils14;2;3;1;2;4;1;1;2
com.csipsimple.service;com.csipsimple.service.PreferenceProvider;8;2;1;10;39;12;1;7
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsWrapper$Phone;5;1;1;1;6;0;1;5
com.csipsimple.wizards;com.csipsimple.wizards.WizardUtils;11;1;1;4;12;55;1;8
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.UkrTelecom;6;3;1;2;7;15;1;4
com.csipsimple.api;com.csipsimple.api.SipCallSession$InvState;1;1;1;0;2;0;0;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.LlamadasXInternet;5;3;1;4;10;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipMuch;4;3;1;4;8;6;1;2
com.csipsimple.pjsip;com.csipsimple.pjsip.PjSipAccount;5;1;1;4;6;10;1;5
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.PresenceStatusSpinner$AccountStatusContentObserver;2;2;1;3;3;1;1;2
com.csipsimple.ui.incall;com.csipsimple.ui.incall.DtmfDialogFragment$OnDtmfListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VIPTel;4;3;1;4;8;6;1;2
com.csipsimple.service;com.csipsimple.service.PresenceManager;11;1;1;17;45;0;1;4
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quart$2;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quart$1;2;1;1;1;3;1;1;1
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton;16;4;1;16;17;120;1;13
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quart$3;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.AuthorizationImplementation;11;2;1;3;12;55;1;8
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Quart;2;1;1;4;6;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Kurira;6;3;1;2;7;15;1;4
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsChooserListFragment;12;2;1;11;13;66;1;10
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DigitsEditText;10;4;1;6;11;45;1;6
com.csipsimple.utils.bluetooth;com.csipsimple.utils.bluetooth.BluetoothUtils3;9;2;1;3;10;36;1;9
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.FavAdapter$MenuCallback;3;1;1;4;4;3;1;3
com.csipsimple.ui.prefs;com.csipsimple.ui.prefs.PrefsFast;7;1;1;6;8;21;1;3
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogGroupBuilder;4;1;1;3;15;4;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.DigiTel;3;3;1;1;4;3;1;1
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton$OnAccountMenuItemListener;2;1;1;3;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipgateUK;6;3;1;5;7;15;1;3
com.csipsimple.ui.warnings;com.csipsimple.ui.warnings.WarningUtils$OnWarningChanged;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.OptimumLightPath;4;4;1;4;10;6;1;3
com.csipsimple.service;com.csipsimple.service.SipService$SameThreadException;1;3;1;1;2;0;1;1
com.csipsimple.utils;com.csipsimple.utils.DialingFeedback$StopTimerTask;2;2;1;2;6;0;1;1
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsChooserListFragment$AccountsChooserAdapter$AccListItemViewTag;1;1;1;3;2;0;1;0
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListAdapter$AccountRowTag;1;1;1;0;2;0;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MegafonBg;5;3;1;2;8;10;1;3
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogDetailsFragment;10;1;1;15;11;45;1;5
com.csipsimple.service;com.csipsimple.service.SipNotifications;23;1;1;9;24;253;1;15
com.csipsimple.ui.prefs.hc;com.csipsimple.ui.prefs.hc.MainPrefs;8;1;1;5;9;28;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CamundaNet;5;3;1;2;6;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.PeopleLine;5;4;1;5;16;8;1;4
com.csipsimple.ui.messages;com.csipsimple.ui.messages.ConversationsAdapter;4;1;1;5;5;6;1;3
com.csipsimple.utils;com.csipsimple.utils.CallsUtils;2;1;1;2;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.YesMy;4;3;1;2;7;6;1;2
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Linear$1;2;1;1;1;3;1;1;1
