pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$6;2;1;1;2;6;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.InstallEarthDialogFragment;2;4;1;8;11;1;1;1
com.google.android.apps.mytracks.services.sensors.ant;com.google.android.apps.mytracks.services.sensors.ant.ChannelConfiguration;13;1;1;2;14;54;1;13
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$3;2;1;1;3;4;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$2;2;1;1;3;4;0;1;1
com.google.android.apps.mytracks.io.gdata.maps;com.google.android.apps.mytracks.io.gdata.maps.MapsConstants;1;1;1;0;2;0;0;0
com.google.android.apps.mytracks.settings;com.google.android.apps.mytracks.settings.ChartSettingsActivity;5;8;1;9;17;10;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$5;2;1;1;2;6;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$4;2;1;1;2;6;0;1;1
com.google.android.apps.mytracks.content;com.google.android.apps.mytracks.content.DataSourceManager$TrackPointsTableObserver;2;2;1;4;6;0;1;2
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChartFragment$1;2;1;1;4;14;0;1;1
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.GoogleFeedbackUtils;4;1;1;4;9;4;1;1
com.google.android.apps.mytracks.io.file.importer;com.google.android.apps.mytracks.io.file.importer.ImportActivity$4;2;1;1;6;4;0;1;1
com.google.android.apps.mytracks.io.file.importer;com.google.android.apps.mytracks.io.file.importer.ImportActivity$3;2;1;1;7;15;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.MarkerDetailFragment$2;2;1;1;6;12;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.MarkerDetailFragment$1;3;1;1;9;12;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.MapLayerDialogFragment;5;4;1;9;16;2;1;1
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.AnnouncementPeriodicTask;19;1;1;18;57;75;1;4
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.IntentUtils;4;1;1;10;24;6;1;3
com.google.android.apps.mytracks.util;com.google.android.apps.mytracks.util.BluetoothDeviceUtils;2;1;1;3;13;1;1;1
com.google.android.apps.mytracks.services;com.google.android.apps.mytracks.services.LocationListenerPolicy;3;1;1;0;3;3;0;3
com.google.android.apps.mytracks.services.tasks;com.google.android.apps.mytracks.services.tasks.TimerTaskExecutor;5;1;1;4;21;0;1;3
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerDetailActivity$MarkerDetailPagerAdapter;3;3;1;5;11;0;1;3
com.google.android.apps.mytracks.content;com.google.android.apps.mytracks.content.SearchEngineProvider;2;3;1;3;5;1;1;2
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerListActivity$3;2;1;1;7;6;0;1;1
com.google.android.apps.mytracks.fragments;com.google.android.apps.mytracks.fragments.ChooseActivityTypeDialogFragment$ChooseActivityTypeCaller;1;1;1;0;1;0;0;1
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerListActivity$2;3;1;1;6;12;0;1;1
com.google.android.apps.mytracks.content;com.google.android.apps.mytracks.content.DataSourceManager;9;1;1;15;38;22;1;3
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerListActivity$1;3;1;1;5;9;0;1;2
com.google.android.apps.mytracks.io.file.importer;com.google.android.apps.mytracks.io.file.importer.GpxFileTrackImporter;12;3;1;6;28;52;1;6
com.google.android.apps.mytracks;com.google.android.apps.mytracks.MarkerListActivity$5;5;1;1;11;13;0;1;4
